95.16789999999673, 180.0, '2001/04/05'
28970.767899999995, 0, '2001/04/06'
142.24689999999828, 177.0, '2001/04/10'
28464.016899999995, 0, '2001/04/11'
150.73689999999624, 180.0, '2001/04/17'
29289.136899999994, 0, '2001/04/18'
82.33689999999478, 183.0, '2001/04/20'
30002.836899999995, 0, '2001/04/24'
98.89929999999367, 184.0, '2001/04/25'
29748.107299999992, 0, '2001/04/26'
78.94929999999295, 181.0, '2001/05/01'
29250.538299999997, 0, '2001/05/03'
100.38829999999871, 179.0, '2001/05/09'
29411.6383, 0, '2001/05/11'
97.85229999999865, 186.0, '2001/05/16'
29299.8523, 0, '2001/05/22'
127.51629999999932, 188.0, '2001/05/24'
29032.5163, 0, '2001/05/31'
80.51629999999932, 188.0, '2001/06/04'
30027.036299999996, 0, '2001/06/08'
130.53629999999612, 190.0, '2001/06/21'
29383.639299999995, 0, '2001/06/26'
36.13929999999527, 182.0, '2001/06/29'
29313.005099999995, 0, '2001/07/03'
136.00509999999485, 179.0, '2001/07/12'
29513.127099999994, 0, '2001/07/18'
131.12709999999424, 177.0, '2001/07/19'
28207.39809999999, 0, '2001/07/20'
119.89809999999125, 175.0, '2001/07/23'
27876.22809999999, 0, '2001/07/24'
40.76809999999023, 170.0, '2001/07/25'
28603.811099999988, 0, '2001/07/31'
41.20369999999093, 166.0, '2001/08/03'
28341.46469999999, 0, '2001/08/06'
113.36609999998836, 171.0, '2001/08/10'
28299.467099999987, 0, '2001/08/15'
93.5770999999877, 170.0, '2001/08/21'
28979.552099999986, 0, '2001/08/28'
9.110199999988254, 167.0, '2001/08/29'
28843.998199999987, 0, '2001/08/30'
113.99819999998726, 169.0, '2001/09/03'
28660.802199999987, 0, '2001/09/04'
2.8021999999873515, 184.0, '2001/09/11'
26317.506999999987, 0, '2001/09/12'
49.506999999986874, 176.0, '2001/09/13'
24336.62699999999, 0, '2001/09/14'
126.56699999998818, 177.0, '2001/09/18'
24664.076999999987, 0, '2001/09/19'
8.076999999986583, 184.0, '2001/09/21'
25322.796999999988, 0, '2001/09/27'
40.736999999990076, 170.0, '2001/09/28'
24180.73699999999, 0, '2001/10/01'
3.495699999992212, 167.0, '2001/10/02'
26207.799699999992, 0, '2001/10/04'
46.199699999993754, 166.0, '2001/10/05'
25787.321699999997, 0, '2001/10/08'
81.16169999999693, 162.0, '2001/10/11'
24976.1877, 0, '2001/10/12'
82.1336999999985, 162.0, '2001/10/18'
24616.2885, 0, '2001/10/22'
29.083699999999226, 157.0, '2001/10/23'
23654.443699999996, 0, '2001/10/25'
30.299699999995937, 152.0, '2001/10/26'
23573.062899999994, 0, '2001/10/29'
89.4156999999941, 156.0, '2001/10/31'
23567.415699999994, 0, '2001/11/01'
49.785699999993085, 153.0, '2001/11/02'
25177.465299999996, 0, '2001/11/08'
18.48529999999664, 154.0, '2001/11/13'
24593.8053, 0, '2001/11/14'
23.30529999999999, 157.0, '2001/11/16'
24509.2294, 0, '2001/11/20'
71.31590000000142, 157.0, '2001/11/21'
24690.4702, 0, '2001/11/23'
81.47019999999975, 156.0, '2001/11/26'
24438.2338, 0, '2001/11/27'
137.73909999999887, 159.0, '2001/11/29'
25260.661299999996, 0, '2001/12/10'
135.1034999999938, 157.0, '2001/12/11'
25019.603499999994, 0, '2001/12/12'
77.00049999999464, 161.0, '2001/12/14'
25065.263099999996, 0, '2001/12/19'
105.26309999999648, 160.0, '2001/12/24'
25513.263099999996, 0, '2001/12/31'
75.26309999999648, 158.0, '2002/01/02'
25631.763099999996, 0, '2002/01/04'
35.763099999996484, 158.0, '2002/01/10'
26026.763099999996, 0, '2002/01/14'
2.583099999996193, 158.0, '2002/01/15'
26033.083099999996, 0, '2002/01/16'
153.13309999999547, 153.0, '2002/01/18'
25704.133099999995, 0, '2002/01/21'
108.50349999999526, 152.0, '2002/01/22'
24874.714699999993, 0, '2002/01/24'
5.176699999992707, 153.0, '2002/01/25'
24961.465699999993, 0, '2002/01/28'
66.98569999999381, 158.0, '2002/01/30'
24438.485699999994, 0, '2002/02/01'
38.48569999999381, 160.0, '2002/02/05'
25356.885699999995, 0, '2002/02/12'
115.63569999999527, 159.0, '2002/02/18'
24084.885699999995, 0, '2002/02/19'
104.11969999999565, 158.0, '2002/02/21'
24098.315699999996, 0, '2002/02/22'
96.62669999999343, 157.0, '2002/02/25'
23646.626699999993, 0, '2002/02/27'
86.62669999999343, 155.0, '2002/03/01'
24488.121699999992, 0, '2002/03/07'
113.12169999999242, 150.0, '2002/03/11'
23888.121699999992, 0, '2002/03/12'
147.62169999999242, 147.0, '2002/03/18'
24108.621699999992, 0, '2002/03/21'
45.121699999992416, 149.0, '2002/03/28'
23922.371699999992, 0, '2002/04/03'
136.40369999999166, 148.0, '2002/04/04'
23666.62769999999, 0, '2002/04/08'
67.87769999999, 145.0, '2002/04/09'
23557.87769999999, 0, '2002/04/11'
16.75769999999102, 144.0, '2002/04/12'
23740.75769999999, 0, '2002/04/15'
110.00769999999102, 143.0, '2002/04/17'
23562.00769999999, 0, '2002/04/18'
130.65689999999086, 143.0, '2002/04/22'
23524.02689999999, 0, '2002/04/23'
36.27689999998984, 143.0, '2002/04/24'
22916.27689999999, 0, '2002/04/25'
128.27689999998984, 144.0, '2002/05/01'
22711.79689999999, 0, '2002/05/07'
19.296899999990273, 145.0, '2002/05/13'
22585.64689999999, 0, '2002/05/14'
84.12689999998838, 146.0, '2002/05/20'
22198.600899999987, 0, '2002/05/23'
17.87089999998352, 143.0, '2002/05/28'
21753.870899999984, 0, '2002/05/30'
17.87089999998352, 152.0, '2002/06/07'
20899.326899999982, 0, '2002/06/10'
86.82689999998183, 150.0, '2002/06/11'
20179.176899999984, 0, '2002/06/12'
33.36189999998169, 155.0, '2002/06/14'
19374.633899999983, 0, '2002/06/20'
47.37379999998302, 151.0, '2002/06/25'
18997.873799999983, 0, '2002/06/27'
38.1087999999836, 145.0, '2002/06/28'
19105.608799999984, 0, '2002/07/01'
70.8587999999836, 149.0, '2002/07/05'
18174.358799999984, 0, '2002/07/10'
86.3587999999836, 152.0, '2002/07/12'
17186.358799999984, 0, '2002/07/15'
39.57379999998375, 150.0, '2002/07/17'
16464.573799999984, 0, '2002/07/23'
63.57379999998375, 154.0, '2002/07/25'
17839.331799999985, 0, '2002/07/31'
31.33179999998538, 159.0, '2002/08/07'
18317.921799999986, 0, '2002/08/12'
40.09179999998378, 149.0, '2002/08/14'
18849.479299999985, 0, '2002/08/15'
33.479299999984505, 147.0, '2002/08/16'
18674.475799999986, 0, '2002/08/19'
16.47579999998561, 152.0, '2002/08/30'
17952.475799999986, 0, '2002/09/02'
93.72579999998561, 157.0, '2002/09/04'
17520.725799999986, 0, '2002/09/05'
59.421799999985524, 152.0, '2002/09/06'
16916.221799999985, 0, '2002/09/09'
4.870799999986048, 149.0, '2002/09/10'
16436.441799999986, 0, '2002/09/11'
77.7141999999858, 162.0, '2002/09/17'
15527.654199999986, 0, '2002/09/18'
54.41619999998693, 165.0, '2002/09/19'
15193.166199999987, 0, '2002/09/23'
53.43499999998858, 166.0, '2002/09/24'
16688.64359999999, 0, '2002/09/26'
88.71359999998822, 183.0, '2002/10/02'
17019.59909999999, 0, '2002/10/08'
34.8390999999865, 178.0, '2002/10/10'
18769.339099999987, 0, '2002/10/16'
61.68909999998505, 170.0, '2002/10/17'
19295.489099999984, 0, '2002/10/21'
112.19909999998345, 167.0, '2002/10/22'
18278.459099999982, 0, '2002/10/23'
112.70909999998185, 159.0, '2002/10/28'
17331.34379999998, 0, '2002/10/30'
18.80699999997887, 156.0, '2002/10/31'
16943.246999999978, 0, '2002/11/01'
38.24699999997756, 147.0, '2002/11/04'
16943.246999999978, 0, '2002/11/06'
36.7769999999764, 147.0, '2002/11/07'
16500.776999999976, 0, '2002/11/08'
38.2769999999764, 150.0, '2002/11/14'
16469.846999999976, 0, '2002/11/20'
33.346999999976106, 142.0, '2002/11/21'
16465.586999999978, 0, '2002/11/25'
2.7119999999777065, 143.0, '2002/11/29'
16116.80999999998, 0, '2002/12/03'
24.50999999998021, 158.0, '2002/12/09'
15819.76999999998, 0, '2002/12/17'
73.3199999999797, 155.0, '2002/12/18'
14970.369999999979, 0, '2002/12/19'
90.36999999997897, 155.0, '2002/12/23'
15047.869999999979, 0, '2002/12/24'
34.61999999997897, 161.0, '2002/12/27'
15587.219999999978, 0, '2003/01/06'
88.22999999997774, 169.0, '2003/01/10'
15129.229999999978, 0, '2003/01/15'
40.229999999977736, 191.0, '2003/01/23'
14269.729999999978, 0, '2003/01/29'
55.729999999977736, 184.0, '2003/01/30'
13750.849999999979, 0, '2003/01/31'
62.4499999999789, 170.0, '2003/02/03'
12599.949999999979, 0, '2003/02/04'
14.917999999977837, 170.0, '2003/02/06'
12659.279999999979, 0, '2003/02/07'
32.359999999978754, 170.0, '2003/02/10'
12652.10599999998, 0, '2003/02/11'
12.95089999998163, 169.0, '2003/02/14'
12730.200899999982, 0, '2003/02/19'
23.70089999998163, 172.0, '2003/02/27'
12751.700899999982, 0, '2003/02/28'
36.20089999998163, 173.0, '2003/03/03'
12005.776799999981, 0, '2003/03/05'
53.83679999998094, 182.0, '2003/03/10'
11649.60279999998, 0, '2003/03/12'
39.60279999998056, 172.0, '2003/03/13'
13591.482799999982, 0, '2003/03/19'
20.48279999998158, 164.0, '2003/03/21'
12886.495999999983, 0, '2003/03/24'
8.995999999982814, 170.0, '2003/03/26'
12758.995999999983, 0, '2003/03/27'
14.995999999982814, 177.0, '2003/03/28'
12316.495999999983, 0, '2003/03/31'
0.775999999983469, 174.0, '2003/04/01'
13683.927199999984, 0, '2003/04/08'
65.06719999998313, 183.0, '2003/04/14'
13927.317199999983, 0, '2003/04/17'
69.13719999998284, 179.0, '2003/04/22'
14299.637199999983, 0, '2003/04/23'
72.69719999998233, 182.0, '2003/04/29'
14359.697199999982, 0, '2003/05/02'
69.85719999998219, 178.0, '2003/05/07'
14195.937199999982, 0, '2003/05/09'
35.427199999981895, 169.0, '2003/05/15'
14426.284199999984, 0, '2003/05/19'
82.28419999998368, 163.0, '2003/05/20'
14071.335399999984, 0, '2003/05/21'
25.99239999998281, 166.0, '2003/05/23'
13762.492399999983, 0, '2003/05/27'
27.09939999998278, 161.0, '2003/05/28'
14092.059399999982, 0, '2003/06/03'
28.725999999982378, 162.0, '2003/06/09'
15054.225999999982, 0, '2003/06/19'
3.2259999999823776, 174.0, '2003/06/25'
14227.725999999982, 0, '2003/07/01'
73.72599999998238, 168.0, '2003/07/02'
14095.963599999983, 0, '2003/07/03'
37.21359999998276, 163.0, '2003/07/04'
14478.084499999983, 0, '2003/07/08'
55.87699999998404, 155.0, '2003/07/14'
13864.826999999985, 0, '2003/07/17'
79.26299999998446, 156.0, '2003/07/23'
15109.862999999983, 0, '2003/07/29'
14.392999999983658, 151.0, '2003/08/04'
15008.632599999983, 0, '2003/08/05'
94.19259999998212, 153.0, '2003/08/07'
14867.872599999982, 0, '2003/08/08'
59.302599999982704, 151.0, '2003/08/11'
15506.904599999983, 0, '2003/08/15'
9.528599999983271, 148.0, '2003/08/19'
15256.784599999984, 0, '2003/08/20'
85.81459999998515, 151.0, '2003/08/27'
15102.764599999986, 0, '2003/08/29'
94.20609999998487, 145.0, '2003/09/01'
15065.441599999984, 0, '2003/09/04'
50.44159999998374, 143.0, '2003/09/08'
14753.701599999982, 0, '2003/09/09'
39.951599999982136, 149.0, '2003/09/11'
14709.120799999982, 0, '2003/09/12'
72.62079999998241, 146.0, '2003/09/15'
14808.400799999983, 0, '2003/09/19'
24.98739999998179, 151.0, '2003/09/24'
14433.920799999982, 0, '2003/09/30'
59.57079999998132, 153.0, '2003/10/01'
14915.41179999998, 0, '2003/10/03'
95.41179999997985, 152.0, '2003/10/07'
15004.81819999998, 0, '2003/10/08'
4.5838999999814405, 151.0, '2003/10/09'
15237.161899999981, 0, '2003/10/14'
76.08389999997962, 146.0, '2003/10/15'
15103.86389999998, 0, '2003/10/16'
25.091099999979633, 144.0, '2003/10/20'
15227.89109999998, 0, '2003/10/22'
60.30149999997957, 146.0, '2003/10/28'
15196.12149999998, 0, '2003/10/30'
91.24149999998008, 144.0, '2003/11/03'
15319.24149999998, 0, '2003/11/10'
21.74149999998008, 145.0, '2003/11/11'
15391.74149999998, 0, '2003/11/13'
50.74149999998008, 145.0, '2003/11/14'
15224.52749999998, 0, '2003/11/17'
84.63749999998072, 149.0, '2003/11/19'
14910.13749999998, 0, '2003/11/28'
26.38749999998072, 147.0, '2003/12/01'
14757.25749999998, 0, '2003/12/02'
46.05749999997897, 148.0, '2003/12/04'
14735.07229999998, 0, '2003/12/05'
55.59229999998024, 149.0, '2003/12/09'
14396.84229999998, 0, '2003/12/10'
7.342299999978422, 150.0, '2003/12/12'
14444.842299999978, 0, '2003/12/22'
42.962299999977404, 148.0, '2003/12/23'
14842.962299999977, 0, '2003/12/31'
53.48349999997845, 146.0, '2004/01/02'
14949.86349999998, 0, '2004/01/05'
5.583499999980631, 145.0, '2004/01/06'
14609.388999999981, 0, '2004/01/07'
55.36899999998059, 141.0, '2004/01/14'
15494.86899999998, 0, '2004/01/20'
66.19599999998172, 153.0, '2004/01/27'
15335.58069999998, 0, '2004/01/29'
89.58069999998042, 154.0, '2004/01/30'
15266.28069999998, 0, '2004/02/03'
3.4306999999789696, 155.0, '2004/02/04'
15542.180699999979, 0, '2004/02/10'
93.50069999997868, 156.0, '2004/02/16'
16253.54069999998, 0, '2004/02/20'
90.39069999997992, 157.0, '2004/02/25'
15986.64069999998, 0, '2004/02/26'
28.640699999979915, 158.0, '2004/03/01'
15991.38069999998, 0, '2004/03/02'
2.5806999999786058, 160.0, '2004/03/03'
16242.580699999979, 0, '2004/03/10'
8.230699999978242, 165.0, '2004/03/12'
15765.730699999978, 0, '2004/03/16'
3.690699999979188, 164.0, '2004/03/17'
15384.840699999979, 0, '2004/03/18'
39.840699999978824, 165.0, '2004/03/22'
15955.674699999978, 0, '2004/03/26'
88.67469999997775, 164.0, '2004/04/02'
15612.094699999978, 0, '2004/04/08'
20.09469999997782, 160.0, '2004/04/13'
15220.094699999978, 0, '2004/04/14'
75.34469999997782, 159.0, '2004/04/16'
15199.424699999978, 0, '2004/04/19'
36.00669999997626, 158.0, '2004/04/20'
15196.533299999975, 0, '2004/04/22'
4.209299999974974, 152.0, '2004/04/23'
14796.849299999974, 0, '2004/04/26'
18.68269999997392, 158.0, '2004/04/30'
14283.886499999975, 0, '2004/05/07'
48.88649999997506, 156.0, '2004/05/11'
13881.702899999975, 0, '2004/05/17'
18.502899999975853, 155.0, '2004/05/18'
14053.752899999976, 0, '2004/05/24'
61.75289999997585, 159.0, '2004/06/03'
14677.939199999977, 0, '2004/06/11'
25.659899999976915, 159.0, '2004/06/15'
14828.559899999977, 0, '2004/06/17'
55.55989999997655, 158.0, '2004/06/18'
14710.059899999977, 0, '2004/06/21'
16.05989999997655, 158.0, '2004/06/24'
14947.059899999977, 0, '2004/07/01'
1.1288999999760563, 154.0, '2004/07/02'
14636.980899999975, 0, '2004/07/06'
15.5358999999753, 153.0, '2004/07/12'
14472.505899999975, 0, '2004/07/15'
70.50589999997464, 152.0, '2004/07/21'
14282.505899999975, 0, '2004/07/22'
50.755899999974645, 151.0, '2004/07/23'
14225.125899999975, 0, '2004/07/26'
2.875899999975445, 147.0, '2004/07/28'
